Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000156300003028;ANTENA 3,2M EMBRASAT;PA;PC;0001;SEM CLASSIFICACAO;8529.10.11;;;;INST NO PROJETO INTERPLAY MCR  01/02/16;SEM SERIAL
000156300003029;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 04/03/16 2016 OK;BP39151254
000156300003030;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU ANTENA INTERPLAY R.BAIAO 29/01/16;N2020448067
000156300003031;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU EBC RIO NAO S/ DATA E Q/RETIROU;N2020448267
000156300003032;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU BAND LUCIANO/THALLES 23/02/16;N2020448082
000156300003033;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU C.34 CHICAO / LUCIANO 25/02/16;N2020448272
000156300003034;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR WASHINGTON 16/03/16;N2020448263
000156300003035;LNB 3520 C-BAND NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR WASHINGTON 16/03/16;N2020448271
000156300003036;FILTRO C-BAND BPF-C-2 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR CHITAO 29/09/16 2016 OK;C00214Z047
000156300003037;NOBREAK GES702R202035 DELTA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU MANUTENCAO HORUS 14/02/2018;AOT10200292WQ
000156300003038;ANTENA 3,2M EMBRASAT;PA;PC;0001;SEM CLASSIFICACAO;8529.10.11;;;;EMPRESTIMO EBC RIO LUCIANO 05/02/16;SEM SERIAL
000156300003039;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU C.31 CASSIO 19/02/16;G203F05046
000156300003040;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU INVT C.24 MANAUS 26/09/16 2016 OK;G203F05055
000156300003041;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;ALM V.C.46 2019/11/11/19 LAB.(VAGNAO);G203F05047
000156300003042;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU C.16 THALLES 17/02/16;G203F04073
000156300003043;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU SBT BELEM COMODATO 17/08/2020;01270414020309002956
000156300003044;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 17/02/16 WASHINGTON TI;01270414020309002953
000156300003045;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 19/02/16 WASHINGTON TI;01270414020309002957
000156300003046;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 19/02/16 WASHINGTON TI;01270414020309002958
000156300003047;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 19/02/16 WASHINGTON TI;01270414020309002959
000156300003048;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 19/02/16 WASHINGTON TI;01270414020309002960
000156300003049;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU COMODATO SBT BELEM 18/04/2018;01270414020309002952
000156300003050;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU COMODATO SBT BELEM 18/04/2018;01270414020309002951
000156300003051;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU MCR 17/02/16 WASHINGTON TI;01270414020309002954
000156300003052;RECEPTOR ZDX-670 EKOTECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SAIU COMODATO SBT BELEM 04/09/2020;01270414020309002955
000156300003053;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU C.36 EDUARDO PESO 14/10/16;BP39151283
000156300003054;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR 17/02/16 WASHINGTON TI;
000156300003055;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR 17/02/16 WASHINGTON TI;
000156300003056;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR 17/02/16 WASHINGTON TI;
000156300003057;SPECTRUM ANALYZER 8591E HP;PA;PC;0001;SEM CLASSIFICACAO;9030.90.90;;;;DEFEITO 2019/20/08/19 CONT2(V.NEXVIA);3801A6822
000156300003058;NOBREAK GXT2-6000RT230 LIBERT;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU IGREJA PLENITUDE CASSIO 16/02/2018;07218R0013BW641
000156300003059;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR 19/02/16 WASHINGTON TI;
000156300003060;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR 19/02/16 WASHINGTON TI;
000156300003061;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR WASHINGTON 04/03/16;
000156300003062;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR WASHINGTON 04/03/16;
000156300003063;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR WASHINGTON 04/03/16;
000156300003064;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;SAIU MCR WASHINGTON 04/03/16;
000156300003065;CONVER 3GHDMI TO SDI  HDMI;PA;PC;0001;SEM CLASSIFICACAO;8542.39.99;;;;ALM F3 11/03/16 2016 OK;
000156300003066;CONVERSOR FIBRA OP BLACK MAGIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU RAFAEL 25/08/16 2016 OK;2517413
000156300003067;NOTEBOOK VOSTRO 3560 DELL;PA;PC;0001;SEM CLASSIFICACAO;8471.30.12;;;;SAIU H.UNIQUE CHARLES TI 18/08/16 2016;5KVHSV1
000156300003068;MONITOR L1755S LG;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU TI CHARLES 09/03/16 VEIO EV OSC;904SPDTH5690
000156300003069;DECODER DR5000 ATEME;PA;PC;0001;SEM CLASSIFICACAO;8543.70.40;;;;SAIU MANUTENCAO 2020/06/03/20(BETEL);1541-03126
000156300003070;ENCODER CM5000 ATEME;PA;PC;0001;SEM CLASSIFICACAO;8543.70.40;;;;SAIU C.38 2019/19/11/19(CASSIO);1543-03825
000156300003071;MODULO DE POTENCIA GRASS VALEY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU ANALISE GRASS VALEY 01/03/16;2J943 / 2GDSV
000156300003072;HPA SSPBM-K100 BSE ADVANTECH;PA;PC;0001;SEM CLASSIFICACAO;8536.50.20;;;;SAIU MANUTENCAO 2019/29/10/19(BETA);B4888
000156300003073;NOBREAK NHS PREMIUM;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU BERTIOGA TALLES 26/12/16;124507
000156300003074;CONTROLADOR RC2000A RES CONSEP;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM 2019/28/10/19 C1(INVT);6026
000156300003075;CONTROLADOR RC2000 RES CONSEPT;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU CINELIVE LUIZ CLAUDIO 12/05/16;6025
000156300003076;CONTROLADOR RC2000A RES CONSEP;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM N2 14/03/17 (INVT);4875
000156300003077;CONTROLADOR RC2000A RES CONSEP;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM 2019/28/10/19 C1(INVT);4876
000156300003078;PLACA 3DH9D GRASS VALEY;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU TESTES BELDEM 03/03/16;41155263
000156300003079;PLACA 3CTY4 GRASS VALEY;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU TESTES BELDEM 03/03/16;41155252
000156300003080;DECODER IRD RX1290 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU MCR PAULO 14/07/16;104695
000156300003081;CAIXA MSP3 YAMAHA;PA;PC;0001;SEM CLASSIFICACAO;8518.91.01;;;;ALM 03/09/18 VEIO RICARDO;OK02922
000156300003082;MONITOR DT-V9L3DY JVC;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU MANAUS C.29 26/04/2019;7590033
000156300003083;CONTROL PANEL HVS-AUX32A FOR A;PA;PC;0001;SEM CLASSIFICACAO;8543.70.36;;;;SAIU C.01 RAFAEL 05/09/17 (OBS);15640019
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000156300003084;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 23/08/16 2016 OK;BP39151232
000156300003085;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 02/06/16 2016 OK;BP39151233
000156300003086;FONE TELEX;PA;PC;0001;SEM CLASSIFICACAO;8518.30.00;;;;ALM N4 14/04/16 2016 OK; 64438
000156300003087;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU C.29 DANIEL 29/03/2018;BP39151294
000156300003088;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 02/06/16 2016 OK;BP39151221
000156300003089;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 17/05/16 2016 OK;BP39151280
000156300003090;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM R3 23/08/16 2016 OK;BP39151253
000156300003091;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU C.28 MARCELO 29/03/2018;BP39151226
000156300003092;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU C.29 DANIEL 29/03/2018;BP39151284
000156300003093;SUPORTE PDK 6117 GRASS VALLEY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU EVENTO RICARDO 09/10/17;2J2G5
000156300003094;BATERIA BP-U60 SONY;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU C.34 CHICAO 04/04/16;2014407
000156300003095;BATERIA BP-U60 SONY;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;ALM K3 14/04/16 2016 OK;20101005
000156300003096;PAINEL  BMD-VHUB/WSC BLA MAGIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU SESC TV MANOEL 22/11/16;1156343
000156300003097;RECEPTOR RX8200 ERICSSON;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU DEMONSTRACAO RECORD 28/09/17;49862
000156300003098;LNB 8000R NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU MACEIO VAGNER BAPTISTA 25/11/16;N20204-28027
000156300003099;PLACA  AIO-008 RIEDEL;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F2 04/12/17(INVT17);110213
000156300003100;CHIPCELL  LEUCOTRON TELEC;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;SAIU EVENTO C.26 PEDRO 06/05/16;0820914972
000156300003101;CHIPCELL LIGHT LEUCOTRON;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;SAIU CINELIVE 12/05/16 NOVO;085B6IS04300
000156300003102;CHIPCELL LIGHT LEUCOTRON;PA;PC;0001;SEM CLASSIFICACAO;8517.12.39;;;;SAIU CINELIVE 12/05/16 NOVO;085B6IS04040
000156300003103;DECODER HVD9100 NTT ELETRO;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM R2 DEFEITO 05/09/17(V.MCR DOUGLAS);D09020525
000156300003104;BATERIA BPL-100S-12 ENERGIA;PA;PC;0001;SEM CLASSIFICACAO;8507.20.10;;;;SAIU P.KADUOCA AUT ALEX 25/11/16;BP39151224
000156300003107;MONITOR 22MPS55HA LG ('21,5');AI;UN;0001;SEM CLASSIFICACAO;8528.51.20;;;;SAIU P.PRIME HOME BERT 19/05/16 CASSIO;604SPJPOE700
000156300003108;KIT TRANS MOB VIEWPOINT EUROVI;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU DEMONSTRACAO BAND 28/03/2018;MVP:4245 PS:9119
000156300003109;CABO FIBRA OPT 200M 6 VIAS (1);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU C.39 RAFAEL 26/07/16;SEM SERIAL
000156300003110;CABO FIBRA OPT 200M 6 VIAS (2);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU VAGNAO 24//08/16 (OBS);SEM SERIAL
000156300003111;CABO FIBRA OPT 200M 6 VIAS (3);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;1 SAIU PEDRO C.26 04/10/16 2016 OK;SEM SERIAL
000156300003112;CABO FIBRA OPT 200M 6 VIAS (4);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU PAULO NOLETO 2  22/08/16 2016 OK;SEM SERIAL
000156300003113;CABO FIBRA OPT 200M 6 VIAS (5);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU PARAOLIMPIADAS PESO 01/09/16 2016;SEM SERIAL
000156300003114;CABO FIBRA OPT 200M 6 VIAS (6);PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU C.31 KILKA 04/05/2018(ARGENTINA);SEM SERIAL
000156300003115;GRAV HYPERDECK STUDIO BLA MAG;PA;PC;0001;SEM CLASSIFICACAO;8521.90.90;;;;ALM 2019/25/11/19 B2(V.PEDRO);2946392
000156300003116;GRAV HYPERDECK STUDIO BLA MAG;PA;PC;0001;SEM CLASSIFICACAO;8521.90.90;;;;SAIU SALVADOR RAFA 24/08/2020;2946383
000156300003117;GRAV HYPERDECK STUDIO BLA MAG;PA;PC;0001;SEM CLASSIFICACAO;8521.90.90;;;;ALM 2019/25/11/19 B2(V.PEDRO);2946435
000156300003118;TRANSMISSOR MOBILE VIEWPOINT;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU DEMONSTRACAO BAND 28/03/2018;3701
000156300003119;SLOW MOTION XT NANO EVS;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU RIOT 19/02/2018 (INVT2018);A158320
000156300003120;PLACA HVS-30PCO FOR A;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU RAFAEL 02/06/16;13230086
000156300003121;RACK 19 POLEGADAS 1,2M;PA;PC;0001;SEM CLASSIFICACAO;8538.10.00;;;;SAIU PRIME HOME DECOR CASSIO 06/06/16;SEM SERIAL
000156300003122;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003123;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003124;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003125;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003126;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003127;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003128;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003129;CONV FIBRA 1080P FULL HD HDV;PA;PC;0001;SEM CLASSIFICACAO;8517.62.90;;;;SAIU MCR WAQSHINGTON 08/06/16;SEM SERIAL
000156300003130;HPA SSPB-C400 ADVANTECH (NEG);PA;PC;0001;SEM CLASSIFICACAO;8536.50.20;;;;SAIU MANUTENCAO BETA 2020/12/06/20;AMT-B8236
000156300003131;MONITOR AUD AMP1A-LP10S WOHLER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU INVT C.24 MANAUS 26/09/16 2016 OK;112226
000156300003132;SPECTRUM ANALYZER 8594E HP;PA;PC;0001;SEM CLASSIFICACAO;9030.90.90;;;;SAIU INVT C.24 MANAUS 26/09/16 2016 OK;3801A054000
000156300003133;MATRIX COUGAR 3 PESA;PA;PR;0001;SEM CLASSIFICACAO;8543.70.33;;;;SAIU C.24 INVENTARIO 08/06/16;653295A4210024
000156300003134;MATRIX DRS PESA;PA;PR;0001;SEM CLASSIFICACAO;8543.70.33;;;;SAIU C.24 INVENTARIO 08/06/16;623290B14210117
000156300003135;PAINEL PNET1616 PESA;PA;PR;0001;SEM CLASSIFICACAO;8543.70.33;;;;SAIU C.24 INVENTARIO 08/06/16;65320514200022
000156300003136;MATRIX 5005 AVENUE ESEMBLE;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU C.01 2019/30/10/19(CAIO);DZETF5514
000156300003137;CAIXA 8020B GENELEC;PA;PC;0001;SEM CLASSIFICACAO;8518.50.00;;;;SAIU C.01 2019/30/10/19(CAIO);8020CPM21011489
000156300003138;CAIXA 8020B GENELEC;PA;PC;0001;SEM CLASSIFICACAO;8518.50.00;;;;SAIU C.01 2019/30/10/19(CAIO);8020CPM21011485
000156300003139;MONITOR DE AUDIO 40-A DORROUGH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU SESC TV MANOEL 22/11/16;
000156300003140;MONITOR DE AUDIO 40-A DORROUGH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU C.35 INVENTARIO 09/06/16;
000156300003141;INTERFACE CONNECT SOLO RIEDEL;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU C.01 2019/30/10/19(CAIO);000329
000156300003142;SPLITTER SPC83P WHIRLWIND;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU C.35 INVENTARIO 09/06/16;517642
000156300003143;CAIXA 8020B GENELEC;PA;PC;0001;SEM CLASSIFICACAO;8518.50.00;;;;SAIU EV.SBT 20 ANS RJ 2019/27/11/19(BIG);8020CPM21011480
000156300003144;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU MANUTENCAO STARTUP 24/09/2018;G203F23016
000156300003145;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU LAB CASSIO 05/01/18 ( V. BETEL);G203F23071
000156300003146;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU MANUTENCAO EATON 26/02/2019;G203F39020
000156300003147;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F39003
000156300003148;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F49043
000156300003149;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45017
000156300003150;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU MANUTENCAO 2020/29/05/20(BETEL);G203F49037
000156300003151;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45038
000156300003152;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;SAIU C.31 ANDERSON KILKA 20/01/17;G203F45039
000156300003153;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45041
000156300003154;ESMERILHADEIRA DWE4020-B2 DEWA;PA;PC;0001;SEM CLASSIFICACAO;8467.21.00;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;007000513
000156300003155;GUIA RIGIDO KU DE 15 METROS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;SEM SN
000156300003156;GUIA RIIGIDO C 30 METROS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;SEM SERIAL
000156300003157;GUIA DE ONDAS FLEXIVEL;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU ARGENTINA 2020/10/03/20(TIAGO);SEM SERIAL
000156300003158;PARAFUSADEIRA HP330D MAKITA;PA;PC;0001;SEM CLASSIFICACAO;8467.21.00;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;80257
000156300003159;ALICATE COMPRESSAO RG 59/06;PA;PC;0001;SEM CLASSIFICACAO;8203.20.10;;;;SAIU P.GFK FORTALEZA L.CLAUDIO 20/03/15; SEM SERIAL (300M)
000156300003160;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45040
000156300003161;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45020
000156300003162;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F45019
000156300003163;NOBREAK 9PX6 KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;; SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;G203F39019
000156300003164;MULTISWITCH 2150X PICO MACOM;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU RIO JANEIRO MARCIA 28/06/16;191177759
000156300003165;MULTISWITCH 2150X PICO MACOM;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU RIO JANEIRO MARCIA 28/06/16;191177761
000156300003166;FILTRO C-BAND BPF-C-2 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU UFC LUCIANO 20/09/16;C00215X062
000156300003167;FILTRO C-BAND BPF-C-2 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR CHITAO 29/09/16 2016 OK;C00215X063
000156300003168;FILTRO C-BAND BPF-C-2 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR CHITAO 29/09/16 2016 OK;C00214Z043
000156300003169;FILTRO C-BAND BPF-C-2 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.12;;;;SAIU MCR CHITAO 29/09/16 2016 OK;C00215X068
000156300003170;CABO FIBRA OPT 200M 12 VIAS (8;PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU MANUTENCAO LINEATECH 12/07/16;SEM SERIAL
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000156300003171;HPA SSPBMG-C400-BRE ADVANTECH;PA;PC;0001;SEM CLASSIFICACAO;8536.50.20;;;;AGUARDANDO INFORMACOES 28/02/2018;AMT-C10716
000156300003172;HPA XTRD-400C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.15;;;;SAIU P.ALEGRE CASSIO 13/09/17;15487
000156300003173;CHAVE XTC-110D XICOM TECNOLOGY;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU OLIMPIADAS RJ CASSIO 18/07/16 @;8786
000156300003174;HPA XTRT-750C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8536.50.10;;;;VENDIDO ESPN ALEX 06/07/17;58191
000156300003175;HPA XTRT-750C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8536.50.10;;;;VENDIDO ESPN ALEX 06/07/17;58192
000156300003176;NOBREAK 9130 6KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VENDEU EBU RIO LUCIANO 20/07/16;GJ444A0414
000156300003177;NOBREAK 9130 6KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VENDEU EBU RIO LUCIANO 20/07/16;GJ444A0410
000156300003178;NOBREAK 9130 6KVA EATON;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VENDEU EBU RIO LUCIANO 20/07/16;GJ444A0411
000156300003179;RECEPTOR UC-IRD+ UPCOM;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU C.44 2019/03/10/19(CAIO);PB24000280078
000156300003180;FRAME FA-9500 FOR A;PA;PR;0001;SEM CLASSIFICACAO;8543.70.33;;;;SAIU C.17 INVENTARIO 20/07/16;13960689
000156300003181;FRAME FA-9500 FOR A;PA;PR;0001;SEM CLASSIFICACAO;8543.70.33;;;;SAIU C.17 INVENTARIO 20/07/16;13961870
000156300003182;GERADOR 8HDKAU-4193R CUMMINS;PA;PC;0001;SEM CLASSIFICACAO;8502.11.10;;;;SAIU C.17 INVENTARIO 20/07/16;
000156300003183;ANTENA COL-AO-2.4 IBRASAT;PA;PC;0001;SEM CLASSIFICACAO;8529.10.11;;;;SAIU FLY MANAUS MULTIVIDEO 18/11/16-/;SEM SERIAL
